label,x_um,y_um,z_um,r_um,brightness,x_vox,y_vox,z_vox
1968,233.3097,117.0214,217.4485,5.7013,0.94822,233.3097,117.0214,54.3621
1969,188.0483,228.5249,137.0856,6.2717,0.77238,188.0483,228.5249,34.2714
1970,142.8911,35.5486,126.9781,6.4270,1.61273,142.8911,35.5486,31.7445
1971,130.7717,118.2089,25.8434,5.9376,0.86805,130.7717,118.2089,6.4609
1972,150.4088,229.0625,9.2155,5.9072,0.83192,150.4088,229.0625,2.3039
1973,66.7939,222.2293,57.6059,7.0394,1.06483,66.7939,222.2293,14.4015
1974,177.9227,144.6790,84.1235,5.6714,2.76752,177.9227,144.6790,21.0309
1975,125.9103,105.8801,136.4257,5.1015,0.44744,125.9103,105.8801,34.1064
1976,199.1590,123.4226,141.2601,6.8530,1.58711,199.1590,123.4226,35.3150
1977,78.1187,138.8802,245.9955,6.7060,0.32113,78.1187,138.8802,61.4989
1978,37.4125,77.2382,165.4475,5.8629,1.13924,37.4125,77.2382,41.3619
1979,247.4024,175.0915,39.4013,5.7397,2.57294,247.4024,175.0915,9.8503
1980,233.2478,191.8283,237.7322,5.5157,1.34071,233.2478,191.8283,59.4331
1981,205.5738,188.2381,51.6077,8.8263,1.10780,205.5738,188.2381,12.9019
1982,167.2570,92.5136,126.2416,6.5559,0.71443,167.2570,92.5136,31.5604
1983,230.6312,174.0111,210.0356,5.1993,1.01880,230.6312,174.0111,52.5089
1984,31.8278,21.3918,134.6117,5.8907,0.85964,31.8278,21.3918,33.6529
1985,141.4913,42.9147,12.9466,6.0379,0.62401,141.4913,42.9147,3.2367
1986,243.0381,119.6612,62.8859,5.5093,0.84036,243.0381,119.6612,15.7215
1987,60.3466,237.0934,7.4164,5.5149,1.12640,60.3466,237.0934,1.8541
1988,75.4265,92.7672,83.7528,5.0874,0.63108,75.4265,92.7672,20.9382
1989,33.1586,7.7435,194.4947,5.9737,0.61646,33.1586,7.7435,48.6237
1990,97.9574,140.8660,211.1624,5.3300,0.44213,97.9574,140.8660,52.7906
1991,27.3305,49.9744,80.6194,5.5674,1.26419,27.3305,49.9744,20.1548
1992,21.3483,19.5559,143.0902,5.5243,1.38707,21.3483,19.5559,35.7725
1993,206.7733,213.2148,199.3450,5.4581,1.14912,206.7733,213.2148,49.8362
1994,149.5092,41.2138,83.4495,6.1078,1.78444,149.5092,41.2138,20.8624
1995,29.9310,170.6523,223.1937,5.8965,1.05414,29.9310,170.6523,55.7984
1996,59.3583,161.4890,161.8744,5.1884,1.26517,59.3583,161.4890,40.4686
1997,151.2842,87.6027,7.0482,5.8318,1.19998,151.2842,87.6027,1.7620
1998,108.7630,50.5493,237.6001,5.8000,0.94656,108.7630,50.5493,59.4000
1999,172.7824,146.0329,155.3928,7.0586,0.72724,172.7824,146.0329,38.8482
2000,118.8098,158.1704,195.9059,5.1259,3.77534,118.8098,158.1704,48.9765
